timestamp,price,date
1722440000000,0.999107929,2024-07-31
1722360000000,0.999733376,2024-07-30
1722270000000,0.999829793,2024-07-29
1722180000000,0.999794979,2024-07-28
1722100000000,0.999908197,2024-07-27
1722010000000,1.000086649,2024-07-26
1721920000000,1.000175976,2024-07-25
1721840000000,0.999810642,2024-07-24
1721750000000,0.999822053,2024-07-23
1721660000000,1.000161225,2024-07-22
1721580000000,1.000416752,2024-07-21
1721490000000,1.000191008,2024-07-20
1721400000000,1.00044696,2024-07-19
1721320000000,1.000517852,2024-07-18
1721230000000,0.999830567,2024-07-17
1721150000000,1.000185765,2024-07-16
1721060000000,1.000626125,2024-07-15
1720970000000,1.000793123,2024-07-14
1720890000000,1.000279672,2024-07-13
1720800000000,1.000299824,2024-07-12
1720710000000,1.000223699,2024-07-11
1720630000000,1.000069372,2024-07-10
1720540000000,0.999877218,2024-07-09
1720450000000,1.000013487,2024-07-08
1720370000000,0.999819296,2024-07-07
1720280000000,0.999831962,2024-07-06
1720200000000,1.000098182,2024-07-05
1720110000000,1.00002742,2024-07-04
1720020000000,0.999660603,2024-07-03
1719940000000,0.998852763,2024-07-02
1719850000000,0.998453438,2024-07-01
1719760000000,0.998968127,2024-06-30
1719680000000,0.998408659,2024-06-29
1719590000000,0.99836588,2024-06-28
1719500000000,0.998136561,2024-06-27
1719420000000,0.998597045,2024-06-26
1719330000000,0.999324454,2024-06-25
1719240000000,0.999808206,2024-06-24
1719160000000,0.999407696,2024-06-23
1719070000000,0.999344039,2024-06-22
1718990000000,0.999572558,2024-06-21
1718900000000,0.999479253,2024-06-20
1718810000000,0.999399466,2024-06-19
1718730000000,0.999796308,2024-06-18
1718640000000,0.999549506,2024-06-17
1718550000000,0.999645019,2024-06-16
1718470000000,0.999293009,2024-06-15
1718380000000,0.999466527,2024-06-14
1718290000000,0.999471332,2024-06-13
1718210000000,0.99960538,2024-06-12
1718120000000,0.99968228,2024-06-11
1718040000000,0.999940558,2024-06-10
1717950000000,0.999581323,2024-06-09
1717860000000,0.999903816,2024-06-08
1717780000000,0.99991937,2024-06-07
1717690000000,0.999624486,2024-06-06
1717600000000,0.999521392,2024-06-05
1717520000000,1.000113631,2024-06-04
1717430000000,1.000217934,2024-06-03
1717340000000,0.999798997,2024-06-02
1717260000000,0.99940319,2024-06-01
1717170000000,0.999292306,2024-05-31
1717080000000,0.998994678,2024-05-30
1717000000000,0.999658424,2024-05-29
1716910000000,0.998762111,2024-05-28
1716830000000,0.998901894,2024-05-27
1716740000000,0.999211547,2024-05-26
1716650000000,0.999528003,2024-05-25
1716570000000,0.99988464,2024-05-24
1716480000000,0.999809974,2024-05-23
1716390000000,0.999578664,2024-05-22
1716310000000,0.999456214,2024-05-21
1716220000000,0.999879035,2024-05-20
1716130000000,1.00009843,2024-05-19
1716050000000,0.999911867,2024-05-18
1715960000000,1.000205819,2024-05-17
1715880000000,1.000400457,2024-05-16
1715790000000,1.000098348,2024-05-15
1715700000000,1.000547076,2024-05-14
1715620000000,0.999592277,2024-05-13
1715530000000,0.999856393,2024-05-12
1715440000000,0.999566105,2024-05-11
1715360000000,0.999759433,2024-05-10
1715270000000,0.999861099,2024-05-09
1715180000000,0.999867904,2024-05-08
1715100000000,0.999585243,2024-05-07
1715010000000,0.999999539,2024-05-06
1714920000000,1.000038335,2024-05-05
1714840000000,1.000254291,2024-05-04
1714750000000,1.000147699,2024-05-03
1714670000000,1.000547319,2024-05-02
1714580000000,1.000053249,2024-05-01
1714490000000,0.998557481,2024-04-30
1714410000000,0.999162344,2024-04-29
1714320000000,0.999712626,2024-04-28
1714230000000,0.999731732,2024-04-27
1714150000000,0.999394474,2024-04-26
1714060000000,0.999700124,2024-04-25
1713970000000,0.999827337,2024-04-24
1713890000000,0.999801794,2024-04-23
1713800000000,1.000093427,2024-04-22
1713720000000,1.000336037,2024-04-21
1713630000000,1.000212647,2024-04-20
1713540000000,1.00042892,2024-04-19
1713460000000,1.000595096,2024-04-18
1713370000000,1.000551102,2024-04-17
1713280000000,0.999994369,2024-04-16
1713200000000,1.00039325,2024-04-15
1713110000000,1.000376846,2024-04-14
1713020000000,1.001079754,2024-04-13
1712940000000,1.001212616,2024-04-12
1712850000000,1.000447778,2024-04-11
1712760000000,1.000549839,2024-04-10
1712680000000,1.000117336,2024-04-09
1712590000000,0.999763412,2024-04-08
1712510000000,1.000166271,2024-04-07
1712420000000,0.999924339,2024-04-06
1712330000000,1.000223681,2024-04-05
1712250000000,1.000273517,2024-04-04
1712160000000,1.000382547,2024-04-03
1712070000000,1.000317788,2024-04-02
1711990000000,1.000225554,2024-04-01
1711900000000,1.000411601,2024-03-31
1711810000000,1.000039844,2024-03-30
1711730000000,1.000430954,2024-03-29
1711640000000,1.000489713,2024-03-28
1711560000000,1.000100031,2024-03-27
1711470000000,0.999646918,2024-03-26
1711380000000,1.000018536,2024-03-25
1711300000000,1.000222547,2024-03-24
1711210000000,0.999983953,2024-03-23
1711120000000,1.000302893,2024-03-22
1711040000000,1.000266412,2024-03-21
1710950000000,0.999804517,2024-03-20
1710860000000,1.000259034,2024-03-19
1710780000000,0.999479598,2024-03-18
1710690000000,0.999915837,2024-03-17
1710600000000,0.99937051,2024-03-16
1710520000000,0.999244131,2024-03-15
1710430000000,1.000124353,2024-03-14
1710350000000,0.999678597,2024-03-13
1710260000000,1.000516916,2024-03-12
1710170000000,1.000092023,2024-03-11
1710090000000,1.000275016,2024-03-10
1710000000000,1.000994234,2024-03-09
1709910000000,1.002153207,2024-03-08
1709830000000,1.002189929,2024-03-07
1709740000000,1.001401485,2024-03-06
1709650000000,1.000444524,2024-03-05
1709570000000,1.001307693,2024-03-04
1709480000000,1.00129145,2024-03-03
1709400000000,1.000450612,2024-03-02
1709310000000,1.00060572,2024-03-01
1709220000000,1.000678454,2024-02-29
1709140000000,1.000402322,2024-02-28
1709050000000,1.001061199,2024-02-27
1708960000000,1.000354249,2024-02-26
1708880000000,1.000717515,2024-02-25
1708790000000,0.999903834,2024-02-24
1708700000000,1.000059997,2024-02-23
1708620000000,0.999897957,2024-02-22
1708530000000,0.999360092,2024-02-21
1708440000000,1.000013549,2024-02-20
1708360000000,1.000169573,2024-02-19
1708270000000,1.000102031,2024-02-18
1708190000000,1.000236637,2024-02-17
1708100000000,1.000359168,2024-02-16
1708010000000,1.000651859,2024-02-15
1707930000000,1.000943979,2024-02-14
1707840000000,1.00093226,2024-02-13
1707750000000,1.000591758,2024-02-12
1707670000000,1.000279443,2024-02-11
1707580000000,1.000279266,2024-02-10
1707490000000,1.000318149,2024-02-09
1707410000000,1.000489688,2024-02-08
1707320000000,1.000194555,2024-02-07
1707240000000,0.999823689,2024-02-06
1707150000000,0.999981998,2024-02-05
1707060000000,0.998795129,2024-02-04
1706980000000,0.999719527,2024-02-03
1706890000000,0.999809565,2024-02-02
1706800000000,0.999713676,2024-02-01
1706720000000,0.999933012,2024-01-31
1706630000000,0.999708743,2024-01-30
1706540000000,1.000028413,2024-01-29
1706460000000,1.000125153,2024-01-28
1706370000000,1.000001399,2024-01-27
1706280000000,1.000047326,2024-01-26
1706200000000,0.999986433,2024-01-25
1706110000000,0.999717226,2024-01-24
1706030000000,0.999737475,2024-01-23
1705940000000,0.99924741,2024-01-22
1705850000000,0.99885284,2024-01-21
1705770000000,0.999439086,2024-01-20
1705680000000,0.999311477,2024-01-19
1705590000000,0.999186231,2024-01-18
1705510000000,0.999204879,2024-01-17
1705420000000,0.999188383,2024-01-16
1705330000000,0.999868608,2024-01-15
1705250000000,0.99972327,2024-01-14
1705160000000,0.999489818,2024-01-13
1705080000000,0.999975929,2024-01-12
1704990000000,0.99990899,2024-01-11
1704900000000,1.000246597,2024-01-10
1704820000000,1.000223921,2024-01-09
1704730000000,1.000166129,2024-01-08
1704640000000,1.000599288,2024-01-07
1704560000000,1.000606639,2024-01-06
1704470000000,1.00059189,2024-01-05
1704380000000,1.000876754,2024-01-04
1704300000000,1.001032038,2024-01-03
1704210000000,1.000656748,2024-01-02
1704120000000,1.000507165,2024-01-01
1704040000000,1.000367893,2023-12-31
1703950000000,0.999730036,2023-12-30
1703870000000,1.000381031,2023-12-29
1703780000000,1.000448553,2023-12-28
1703690000000,1.001186168,2023-12-27
1703610000000,1.000695126,2023-12-26
1703520000000,1.000234428,2023-12-25
1703430000000,1.000562388,2023-12-24
1703350000000,1.000880318,2023-12-23
1703260000000,1.000740697,2023-12-22
1703170000000,1.000943253,2023-12-21
1703090000000,1.000145537,2023-12-20
1703000000000,1.000025736,2023-12-19
1702920000000,0.999889787,2023-12-18
1702830000000,0.999758117,2023-12-17
1702740000000,0.999877491,2023-12-16
1702660000000,0.99918223,2023-12-15
1702570000000,1.000149641,2023-12-14
1702480000000,1.000155329,2023-12-13
1702400000000,1.00019064,2023-12-12
1702310000000,0.999785938,2023-12-11
1702220000000,0.999546697,2023-12-10
1702140000000,1.000043941,2023-12-09
1702050000000,1.00051711,2023-12-08
1701270000000,1.000156422,2023-11-29
1701190000000,1.000219598,2023-11-28
1701100000000,1.000376927,2023-11-27
1701010000000,0.999980044,2023-11-26
1700930000000,1.000210694,2023-11-25
1700840000000,1.000479436,2023-11-24
1700760000000,1.000353402,2023-11-23
1700670000000,1.000141651,2023-11-22
1700580000000,1.000337683,2023-11-21
1700500000000,1.000389149,2023-11-20
1700410000000,1.000596997,2023-11-19
1700320000000,1.000453688,2023-11-18
1700240000000,1.00059775,2023-11-17
1700150000000,1.000578076,2023-11-16
1700060000000,1.000038589,2023-11-15
1699980000000,1.000770054,2023-11-14
1699890000000,1.000258793,2023-11-13
1699110000000,1.000723722,2023-11-04
1699030000000,1.000780815,2023-11-03
1698770000000,1.000610505,2023-10-31
1698680000000,1.000315004,2023-10-30
1698600000000,1.000571811,2023-10-29
1698510000000,1.000386769,2023-10-28
1698420000000,1.000253108,2023-10-27
1698340000000,1.000256662,2023-10-26
1698250000000,1.00019283,2023-10-25
1698160000000,1.000415388,2023-10-24
1698080000000,1.000015398,2023-10-23
1697990000000,1.000399742,2023-10-22
1697900000000,1.000246109,2023-10-21
1697820000000,1.000356111,2023-10-20
1697730000000,1.000530592,2023-10-19
1697640000000,1.000462635,2023-10-18
1697560000000,1.000227387,2023-10-17
1697470000000,1.000403601,2023-10-16
1697390000000,1.000547862,2023-10-15
1697300000000,1.000372616,2023-10-14
1697210000000,1.00010606,2023-10-13
1697130000000,0.999959811,2023-10-12
1697040000000,0.999707791,2023-10-11
1696950000000,0.999752053,2023-10-10
1696870000000,1.000088306,2023-10-09
1696780000000,1.000080912,2023-10-08
1696690000000,1.000460155,2023-10-07
1696610000000,1.000549648,2023-10-06
1696520000000,1.000435743,2023-10-05
1696440000000,1.000088731,2023-10-04
1696350000000,1.000436558,2023-10-03
1696260000000,1.000091652,2023-10-02
1696180000000,1.000332515,2023-10-01
1696090000000,0.999894184,2023-09-30
1696000000000,1.000209857,2023-09-29
1695920000000,1.000042115,2023-09-28
1695830000000,1.000016933,2023-09-27
1695740000000,0.999386044,2023-09-26
1695660000000,0.999606226,2023-09-25
1695570000000,0.999784835,2023-09-24
1695480000000,1.000135314,2023-09-23
1695310000000,1.000009442,2023-09-21
1694880000000,1.000292113,2023-09-16
1694790000000,1.000297634,2023-09-15
1694710000000,1.000342677,2023-09-14
1694620000000,1.000259906,2023-09-13
1694530000000,1.000243031,2023-09-12
1694450000000,1.000036766,2023-09-11
1694360000000,0.999701272,2023-09-10
1694280000000,0.999612703,2023-09-09
1694190000000,0.999733561,2023-09-08
1694100000000,0.999777507,2023-09-07
1694020000000,0.999758077,2023-09-06
1693930000000,0.999551701,2023-09-05
1693840000000,0.999584214,2023-09-04
1693760000000,0.999644552,2023-09-03
1693670000000,0.999973854,2023-09-02
1693580000000,1.00013259,2023-09-01
