date,value_usd,timestamp,tx_hash,dst_address,balance_at_date,balance_today,balance_at_date_ether,balance_today_ether
2022-02-23 02:58,14.0365056585,1645585122,0xc6a30684d61bc5ea2109ae9f99c16f1a6249a37b89dfcbb9cd55770fbbeca45d,0x56fe8c9ac032ccbf05c960c3bb2880ddb28b1c9e,0.0,0.0,0.0,0.0
2022-02-23 03:43,0.479082215808,1645587822,0xe5b73c823d0ffd791168a124cca6be5607eb04c41f9d4eab41447af5df9fd3b7,0x56fe8c9ac032ccbf05c960c3bb2880ddb28b1c9e,0.0,0.0,0.0,0.0
2022-02-23 05:07,0.2159462409,1645592874,0x2528d713901a3261d74a2860f72bb6158e3a371bbc42ed713b573a5862c7d2d3,0x56fe8c9ac032ccbf05c960c3bb2880ddb28b1c9e,0.0,0.0,0.0,0.0
2022-02-23 07:17,18.49175967408,1645600650,0xe3ba48782eb18e3ec721da570061dd6cec8c0c08de20f8130df53e92b39271ad,0x7da3c1cc343001edd65f5a7250e467ec4e5b75a1,1.4917450708893466e+17,2.2557933072398445e+17,0.14917450708893465,0.22557933072398445
2022-02-23 07:27,7.39572546048,1645601250,0xc6533f037de44470d2b6a2b61f93343ccd188c82631929bceea30dff1cbcf7c2,0xb9d9659c669fa1cd142200a4c134c38e90d6de4e,1.2181631307007567e+18,1426511119022296.0,1.2181631307007568,0.001426511119022296
2022-02-23 09:27,0.0373886120832,1645608420,0xb55949bf344bce18684207b7bbb409623ce2579e806a96f6142eca1150ecaff2,0xa0afe7ee23540565d19976833e27670c4dfce075,1.36575833255405e+16,279783436401000.0,0.0136575833255405,0.000279783436401
2022-02-24 12:45,112.70084381252998,1645706736,0x4fe53887016921e70a5c408db2736c4751b94a46df4c126d5d0d36bbc41f0bf2,0xda0896d8bb33d943e58e6fddb46df73e3c8fbfd9,6.952201312236571e+16,452218294568373.0,0.06952201312236571,0.000452218294568373
2022-02-25 05:34,1139.99067366,1645767258,0xc69e2a92d9d7df52bce85607ff1c9198e9b1662d43a17240815730f8a286c939,0xc156789786a7875dab826b5b87c8530b06ddecf7,0.0,1e+16,0.0,0.01
2022-02-25 05:36,46.51382424868,1645767416,0x82dc2a80063edfd3ccf793b8dc435dcfe6dccfddbf598a693bedf7535c15d1c9,0x8334ebdf93d4953f924863606c621f60f529bf0a,1.00213680359872e+17,353257975843743.0,0.100213680359872,0.000353257975843743
2022-02-26 06:20,99.9721711,1645856400,0x1ae4aac050287905d4831a854a2d64b79d940ed683b74488b7677e8b801c19ba,0x798abc1f8b93c557556b4a264c5fcaba19478b15,1e+16,9561965694244656.0,0.01,0.009561965694244655
2022-02-27 04:58,12.4981679375,1645937880,0x954abc80b8f11ce2b36937892d91c065bcf62848a1ca412894ea3aae08d2840c,0xf983b129e95f67a2569942e5b0889f688cd73aa8,0.0,0.0,0.0,0.0
2022-02-27 08:36,0.06998974045,1645950984,0x4fd6bd5ac604c4944f8316e319564ff3ee034fd995eeed86f2aad3f7a07e011c,0xf983b129e95f67a2569942e5b0889f688cd73aa8,0.0,0.0,0.0,0.0
2022-02-28 20:48,1.99962832,1646081286,0x5f16575da568896295700fa77a09813f572b9155c676a6c3208db1c1b415ee53,0x111da5bd993636d82ada5788b10c9fb9af85fa30,1.984807575681385e+16,92573719896000.0,0.019848075756813847,9.2573719896e-05
2022-03-01 09:59,0.5323356708436,1646128770,0x5312e8553e348cdf612ae252043b6ffd8551e04d617a2523844f55f16d26f425,0x467e99717a0f54226454121e6e20dd1549b30d0e,0.0,1000000000000000.0,0.0,0.001
2022-03-03 10:10,0.03079448853,1646302200,0x54b08e053dfff1dcd93cf66fb1f4928c32837d70e22605bd71b7ebf727930d08,0xe49d0d8cf01ea366d804cc84738a768f0b8b175e,1350505229938034.0,2.309751501641225e+16,0.001350505229938034,0.02309751501641225
2022-03-08 01:08,0.008962121764477,1646701716,0xb7b7c5574e78a81aa2ca4d068d4888eb15b830ca814e3650689078f3b3ed7055,0x2f804457822f8f7b62f170bde670ebfa74fc2835,6833640344354657.0,1.5243257313160416e+16,0.006833640344354657,0.015243257313160416
2022-03-08 02:55,100.0449901,1646708112,0x4ecbc16d5322df31880d159400cf54011fecebe2b038e9ccbb279034a5540e16,0xc0d43a2333237acc53548f018cc142976691c81e,7.290417634209774e+17,1841997380178655.0,0.7290417634209774,0.001841997380178655
2022-03-08 03:59,10.00449901,1646711982,0x10815bb1e1153f86609d8906a78bda3cfde1d0fb85f1fc590bf5726fb47b5b88,0x7e7968272ec47f427a9af70e6dcd22190fa51e52,1.1901939961583171e+17,141199670997000.0,0.11901939961583172,0.000141199670997
2022-03-08 20:08,187.74922564706,1646770122,0xada805a0e09a8cda29af594ce2c24ade957b9b8d6bd5dbdc21d8a1f44d1cdc7c,0xf5c3a1daa8d58504cd89c3c72c7fafed4c86ca72,0.0,1.1102923759238786e+16,0.0,0.011102923759238785
2022-03-09 07:03,6700.664619798,1646809416,0x9ec9edcd0312d3b3e10c2c970f6fcfe4e8510a74b89347407b058f46e291a22a,0x6c72f0ac929283ead0cc2cce8b79f375b6110117,0.0,1.0042087125221656e+18,0.0,1.0042087125221657
2022-03-09 07:04,0.2533798613,1646809488,0x7e68df8c80bc8ef3ee8a8b2210fc793a5ba5164b324407e1852cda7a1ccb4f10,0xcb4c43154353261fb8429533d2e055be24830b8f,0.0,0.0,0.0,0.0
2022-03-09 08:25,0.2533798613,1646814354,0xcfc22973d3c52c7bb9b15e8e4c9c58827f04a92660eae299a5c5225ca1e3e76c,0xc33c9ca506d6349fca2f716de0ae02d627ccb54e,0.0,0.0,0.0,0.0
2022-03-09 12:40,2.533798613,1646829606,0xc60b419e622f013f446e07b5c3f4f65a37ccaf921bf5b1d483b308a6d4272fcf,0xb1a05327cf43752539aa9c9459bb28a999de24cd,2.2556367855112432e+17,2.409168798967977e+16,0.22556367855112433,0.02409168798967977
2022-03-09 13:00,2.533798613,1646830836,0x93f83701598d50c5db357bfbfa6a63c417a7a5cf5606dea778320b9b71de8251,0x79c11e86f5fa505da48f2a55f9f83c3b888e63ea,1596709205690045.0,1596709205690045.0,0.001596709205690045,0.001596709205690045
2022-03-09 20:36,54.007602119999994,1646858190,0xc9a88627c5b6de183b9260b528cb7f8f506bb687b74152e5be5a7bfb0bf23091,0x3b5b2d75a255dd99c4f9eee87b4277bb7cec33ef,153171130057433.0,257275278713540.0,0.000153171130057433,0.00025727527871354
2022-03-10 15:00,99.9341481,1646924424,0xb860cc1319329016a44b488b76537f4217c88e3e2099425ee1f832e8f66af93e,0xa26764596d0f4b73a88324b9bdba9e550517f2e3,6.996003742342266e+16,2.8482224574664276e+16,0.06996003742342266,0.028482224574664275
2022-03-13 14:22,2587.411699,1647181320,0xbdbac26f4322d8d769db11934ac0ef44397f2ae476266b87d4717997dc3afd33,0x1fe9fd1156688699f4ca017e72ee0d9873f9d758,5.318896505078967e+19,5.155645475879545e+16,53.18896505078967,0.051556454758795445
2022-03-13 14:32,1592.457846464,1647181962,0xe20a17df37b64a73d98331da47e115d5a19e8c9f7535f6726c137e2e117ac3fb,0xbbbc1f6be7a36f9b49f807ae24ed7ebab34d82ce,1.1646722643262907e+18,3.3612969898657786e+17,1.1646722643262908,0.33612969898657785
2022-03-14 12:00,2.236674321,1647259212,0xf3da557582cd7938d8db2fc429a03e11887032c1fdb63d2543b7307623065186,0x21496e361aec6863f3711dccba2dd12c79e8df51,1.50492756746144e+18,1.9627626665269645e+18,1.50492756746144,1.9627626665269644
2022-03-18 13:50,80.00156474799999,1647611412,0x3729e3f0827a40b389a0865eb7510af7dbb084a5e03b2e2cfe5308da43eae37f,0x7d6c3b7ea47bb2c5c41d6b46ca82948666b853ee,0.0,4800.0,0.0,4.8e-15
2022-03-18 14:54,58902.00184,1647615240,0xb6e7d619aa139c0664103199a2c2177fbc65eaa8fe15c836840e70f880a5da9a,0x0a776abbaae0e2161d0e131f57e605efbea4b99b,3.152198994448407e+17,2.483767466261718e+17,0.3152198994448407,0.24837674662617182
2022-03-20 21:06,1.25043354375,1647810390,0xae1cebfe429a68bb4a01bd9d1d793dcf6fbcf3d7a9f716ff620198d2f9f19fda,0x82546bc21c72b3e1a4af53149bea891df6f470f5,1.8983793608436464e+16,1.1043258000552106e+17,0.018983793608436463,0.11043258000552106
2022-03-20 23:12,137.8549444,1647817938,0x0c401ce098a77123646c67530a8780835799c0f82eef84045773fabef23a83de,0x900dac03d9f645f7555701a1e3c6159de02337ab,6193235707867393.0,2.359103427579297e+16,0.006193235707867393,0.02359103427579297
2022-03-22 15:01,5.57873054,1647961288,0x3f3bfab27ea78dc1330ece779396adca4d1c9d5abd9caf3e250e2e063c26f4b6,0x02e40fdb57f755c3218ba17fe722eb6020576c58,239625470147791.0,2.076866912509636e+16,0.000239625470147791,0.02076866912509636
2022-03-23 20:22,2.2870395016,1648066956,0xd982fd0b2501d1a096644d53fec36cd787970a585f724d31768d981a6280f3c3,0x3f3f4e8738313d996a735b91419940daaea0c4c7,7187706218076032.0,3.5196046858857956e+16,0.007187706218076032,0.03519604685885796
2022-03-24 16:29,11.1905126704,1648139352,0x3dfc23e00a7037eae4be01b29ce70af205fbdb51aade7ba00d19f6cb7afc5e38,0x73b38b36ddfc0b3709c53ecf75af17eef9623733,0.0,47591543244000.0,0.0,4.7591543244e-05
2022-03-25 01:45,5.555175818,1648172754,0x04c3a1453c0a2e5be683d01d6531378220fa8e9e2f45f5b257b20da484ab3894,0xb75ea67b0e45f3c8a1da0604d7a6b903a87ef05a,0.0,798120355545372.0,0.0,0.000798120355545372
2022-03-25 04:46,9.99892139,1648183572,0xfbaf64d6c084907c78f5af15645bb237241bb6ec820f97b7dd2e9c11d6f45e2a,0xc4362ff6194c8d9624458e3df1e516abc909b721,1.6963587409410476e+18,6.315518950685605e+17,1.6963587409410477,0.6315518950685605
2022-03-26 01:06,31.484301321,1648256760,0x346a20f5fc571197ad27a4e9f3c63c220e6d906509310ee6913e997d30bbe79d,0x169540c29a1b43e1fb34cd4034959cd5eace9915,719589873033927.0,37274712279000.0,0.000719589873033927,3.7274712279e-05
2022-03-27 20:02,0.500062843,1648411350,0x3d7a35e56e597f4da12be219d45b8461531e1e701caa775f610c2d0ed1755591,0xc2c96961f434ead39544cea8126158b8a65470a6,0.0,48814184821832.0,0.0,4.8814184821832e-05
2022-03-28 13:39,42.03985277592,1648474788,0x6f85fdd37f7159a7486ac802c0d678af3d8ee9fe03feec9e14f52ba5c2d226ea,0xc33a344178d8782a62874dd1363ddaae12fea12d,3.028561372319288e+16,1.1227048175797104e+16,0.03028561372319288,0.011227048175797104
2022-03-29 10:23,99.9430698,1648549380,0xe1f23a2f13fc63011938d6ac83f36edcd6f073854b878e2dc3eab504ead76f6c,0x3f8793d2a0ec69f0bae47140886039a4dc63a960,1.1076038520362128e+17,5.176584761683705e+16,0.11076038520362128,0.05176584761683705
2022-03-29 21:19,0.0999430698,1648588758,0xc1eb6735e30691716d7b5b6ec5007af1f251a716ade51a79ae45b42717ba5c21,0x3f8d1f4f2191717ac68c864127f22db2393ad2d7,713576072379567.0,2250594572461518.0,0.000713576072379567,0.002250594572461518
2022-03-31 10:16,0.499996968,1648721778,0x2b110b34fae6db6cc3ee427845c67b5a3afc315de4ae175ef23be9a9b790ce88,0x2687627da2bf7af2f4f95367cd01efaef055722c,2.048044883575269e+16,2.2823061373594388e+16,0.020480448835752688,0.022823061373594387
2022-03-31 10:45,0.5001791455,1648723536,0x3a8e53ea3763cdcc2de1750ba0e456c46cc75a306d49457efd027fb2fcc11a5d,0x2687627da2bf7af2f4f95367cd01efaef055722c,2.048044883575269e+16,2.2823061373594388e+16,0.020480448835752688,0.022823061373594387
2022-04-01 03:33,0.04984171723,1648784022,0xb633d8fa131c38054fc863aacb5022238895458c63712bbd634469ed7f6dc287,0x7c8c3150e7d58bd75c7b276c19dcecbc8c61ed3f,74308456726832.0,165880810221000.0,7.4308456726832e-05,0.000165880810221
2022-04-01 15:33,46.159696080509995,1648827204,0xd03563a6b7c1be30307489ac097df3f70f63875a6f9f12311536281ef71d3c8d,0x25991da03942027674cc62a64ff74e3b8ec7a0ae,2.3564323346333896e+16,4666385466174065.0,0.023564323346333897,0.004666385466174065
2022-04-02 08:30,40.129161789090006,1648888248,0x67842b065a8e6a2457ff0de8c2fe12331b4575399e8b704c4abd32fc434e315c,0xadaceff1e46c01588a763fcf933f5858a076030b,1.3694287759644908e+16,87840392451000.0,0.013694287759644907,8.7840392451e-05
2022-04-02 18:16,0.005288848942,1648923390,0x5f4c942789622ce18bd2fd6600ecff6e46b8e9097138071619216e79127c3fc7,0x6095577a3504f6622cc6aab8d550f86d3f348140,3663495096985548.0,8870004568527780.0,0.003663495096985548,0.00887000456852778
2022-04-03 02:58,5.0668965,1648954722,0xd9f7fb5e769a6c823fbc663da62e0d3ac3df4ebbbffd687f11fcb2636c5a447d,0xd2abd7a3333395a1ed7e54c67edf43ef934033a1,1.9875615673622906e+17,3.188509719232631e+17,0.19875615673622907,0.3188509719232631
2022-04-03 03:34,0.200045564,1648956852,0x43cea95e160055cf0b7682768954ef9c9ebaaad92587e298640b31954e869780,0x2687627da2bf7af2f4f95367cd01efaef055722c,2.048044883575269e+16,2.2823061373594388e+16,0.020480448835752688,0.022823061373594387
2022-04-03 10:48,242.02958692,1648982904,0xb274bc19d39ae8473f6c57e8ecc0065d4abb5fff1e1790734354ea9e3f3fc1b5,0xeaf8e3fb5803acb53b6e02d52b927586958d0091,5.880151334727346e+16,4126178046675899.0,0.05880151334727345,0.004126178046675899
2022-04-03 15:48,100.012226,1649000910,0x054b65cf2dc979f172cbe0bcbdb0d9fe6cc6f723fb948fd10e1f698295714b65,0x6b7923ce9add541557f4c7b64d08e95a03b4e529,3.0411655855909668e+16,2.721861800826213e+16,0.03041165585590967,0.027218618008262127
2022-04-04 09:16,1892.9236735115,1649063766,0x040672a06754c7780ccc6a74b21ebee7e34132a47b0511e95aae372eb0f3df54,0x9397b853f72aa7114d174384b3e4da490904913c,8.193503883609316e+17,325448139996000.0,0.8193503883609315,0.000325448139996
2022-04-05 05:41,0.0999585485,1649137272,0x2541b10c976156df7cd45ace47968612c48d8c303650a8f01682b298a052251b,0x0ee57ff2fba4ed966081c8dd69864770050666e3,2.058686876823561e+16,4.606411476472942e+16,0.02058686876823561,0.04606411476472942
2022-04-05 21:03,0.00376426137,1649192634,0xfadb2dba076d8f5b9e6f96742574cc1bc235fda635f1664f62cfbb3a04ce0ed6,0x080b7c3793d13d3fa4e75c3d3427f3e0a72bb95b,109800210702000.0,7078126250523157.0,0.000109800210702,0.007078126250523157
2022-04-05 21:05,0.00376426137,1649192706,0x2d4470c335d8f3cd42b60dcb3f830a78845ef77b57a4a8583d140be2fad4869a,0x3e113d1c927479799092401b4118c5f76d793c00,233350055127000.0,9283877165484688.0,0.000233350055127,0.009283877165484688
2022-04-06 03:39,506.91899911889993,1649216340,0x9b3b017324e217fc6ff4f918d9f1ed00c0eb87f6dece5a987100e1ccb0ceffcb,0x11c80bf93e295371fa940eae12a61df610d837d0,4.704046111899707e+16,1.4827894434167604e+16,0.047040461118997075,0.014827894434167604
2022-04-06 14:55,0.4072245657,1649256912,0xbdc8beddf07fa70de1063ec5ac5d7ac09258328d29bb68e9edce5b3264aaa4f9,0x86ddf916f92c04e2293c9300f1f6344f12944bd1,0.0,223786971299819.0,0.0,0.000223786971299819
2022-04-06 17:42,0.04072245657,1649266938,0x9871f5ad26e591c5c97775a8a6181bbafd1b11f8653f2c3300ce8a5abed685be,0x9c9fe5d4e57045dfb45245214cfd50f8510da7ad,6.278138935070204e+17,81966498248475.0,0.6278138935070204,8.1966498248475e-05
2022-04-06 23:50,128.46399156305,1649289042,0x886d66a3f32493b84a0e5b66bd853fa47951138709ec43e84e5c9a05e6f0a3db,0x7f85e8341b2ad7a8bb31930a2fa4165adf3cc815,3385635522806000.0,894159558752807.0,0.003385635522806,0.000894159558752807
2022-04-08 03:08,10.00083674,1649387292,0xf4ae639845ffbb6434fd504eb47f703731c296bc5dd778877a286051067d716b,0xd9baa3a44ad6f1c10a619a0db3a4ca75e384d62b,1.1130338015749044e+16,1.848690421126235e+16,0.011130338015749044,0.018486904211262353
2022-04-08 07:30,0.1000083674,1649403024,0x310aec3f182265b08db40334155f3a2653219a5814902fc13861e3ec82537375,0x2687627da2bf7af2f4f95367cd01efaef055722c,2.048044883575269e+16,2.2823061373594388e+16,0.020480448835752688,0.022823061373594387
2022-04-08 22:30,15.00125511,1649457054,0x405c8e0cf174534cac9bc6407fe71c5d48527fcf1541c566f9141e3da145985f,0x8ce155d68e8da2beed48539606a6155e672f148b,7545145370685732.0,4460039936243055.0,0.007545145370685732,0.004460039936243055
2022-04-09 02:00,4.009054312,1649469654,0x76f97012e344296c47f7aa7a39af5e6a30e46ce46928b30b5b540af4c5364904,0xd2abd7a3333395a1ed7e54c67edf43ef934033a1,2.0833771674736262e+17,3.188509719232631e+17,0.20833771674736262,0.3188509719232631
2022-04-09 12:16,8.018108624,1649506596,0xbbfbcd6d05bae5ef5443a61fa95104bc450c0ffb21630d194b3582a510894ed2,0x95b929941e5581a7d65dba4d319279c5c693bd15,5972696536147074.0,1.3581265802899158e+17,0.005972696536147074,0.1358126580289916
2022-04-09 12:19,4.009054312,1649506752,0xf79791b0ff9668217b73b2829736b07baa64c4abc6e32c789554e29d4053a84c,0x95b929941e5581a7d65dba4d319279c5c693bd15,5972696536147074.0,1.3581265802899158e+17,0.005972696536147074,0.1358126580289916
2022-04-09 12:40,0.004009054312,1649508042,0x977c5a088e72c19854abe1b97abeccffb519141dea86ee22b8e3988b0ccf296c,0x6095577a3504f6622cc6aab8d550f86d3f348140,1.3672101505828444e+16,8870004568527780.0,0.013672101505828444,0.00887000456852778
2022-04-09 17:44,4.009054312,1649526270,0xc3b3ce741ef670a06ea176eb2de5e4c6dce99772b55bf3e04a0813f130703ba6,0xb13297229f96319b44eaa433d10e3433c3b38d8f,8.208270531059213e+16,5941188871581658.0,0.08208270531059213,0.005941188871581658
2022-04-10 00:45,0.3329159039232,1649551512,0x9d973da82e46eb35bf7e7da9e7398c70322305d77ff8492cd3ead538a7622901,0x6117d23dbdd187288bb3bde1ebd9e9a67b4fb126,8.172310605084815e+17,2.684442687929728e+18,0.8172310605084815,2.684442687929728
2022-04-10 08:05,2.984584224,1649577924,0x3b1bbe7b260bc313474fcc5fea6ed84afa603397c012b2c58e8ba8121de2ca26,0x1fe9fd1156688699f4ca017e72ee0d9873f9d758,3.630038419138371e+19,5.155645475879545e+16,36.30038419138371,0.051556454758795445
2022-04-10 20:10,298.45842239701545,1649621418,0xf890c3c3d4ffda3c2648f3d50086efe0f2b08f8673f420f5a355d50354b97c2c,0x53c0fa070e310ce1690b3c83b2ab7f20d74d4922,3.3235741828006384e+16,1.2229913634423171e+17,0.033235741828006385,0.12229913634423172
2022-04-11 07:08,0.005582248656609,1649660898,0x2844d51cf0a1ba4fa3b5bd0e6a2461e2e4a61b96e7248c467327b554395c087c,0x6117d23dbdd187288bb3bde1ebd9e9a67b4fb126,7.969827810426652e+17,2.684442687929728e+18,0.7969827810426652,2.684442687929728
2022-04-11 15:36,52.07299122984,1649691360,0xd98d20bac9e4316ef31dc58cead1787fee047a9e504cdea13dfa701c920bd99c,0x62351d4c1714bfa099f0d71067a587c6a6af8d2e,117696587988000.0,4965670498127521.0,0.000117696587988,0.004965670498127521
2022-04-12 00:03,0.5175681231728,1649721810,0xd599f55dc2639054925b95240afa2c52a89c18df36fdba32901c17c73ad47178,0x2c26767989d49215d249e6d36f8e3fe2717f7dbd,1688744680918097.0,8.033168631015298e+16,0.001688744680918097,0.08033168631015297
2022-04-12 15:22,1.5855332792,1649776926,0x22b8bf44cd064df491427dba91b1265059fcad77c6ef5cce24bf419b859b20a6,0x4759911804a25b1ab570baa33587dcdb3206ef88,3788771953845818.0,206640755307000.0,0.003788771953845818,0.000206640755307
2022-04-12 18:47,19.81916599,1649789220,0x2589624f4d88835aade27928faee0607d61da4cd792a100904814cbe7e413b9d,0x05d4c5b72a62ca1e2548f1914252d31a9023fec7,1.4098484110200032e+17,994578703788972.0,0.14098484110200032,0.000994578703788972
2022-04-12 22:12,3.963833198,1649801544,0x985b4dc36cadcf6b074f7de785aaecac6751488642f21afad64a9b6df8b4bd5e,0xcff4f735d18dacdb5ee9f32fc1e12c7cc01c8b7b,3.221416729022485e+16,8233009707456964.0,0.032214167290224846,0.008233009707456964
2022-04-12 23:11,1.894688962,1649805066,0x097cea4e1a7f9892337107d90ae10e1f74d737691dd310e92bc229cff5aabe68,0x37c821f144dca919c28bf547dc2e995291114c3e,0.0,0.0,0.0,0.0
2022-04-13 00:45,7.578755848,1649810754,0xa79d23e755362abcc8c2a37f72b514c0fa105e1181920537917ac25696e2650e,0xc9e5e1338bbcea936f0404870c6f86a2a9bad767,405310908030000.0,419550228750105.0,0.00040531090803,0.000419550228750105
2022-04-13 03:12,0.3789377924,1649819532,0x0b6f25b04d7355eff1b170a1bb053481416ce84f907d6ee621f7f95835210c6e,0x15fab1cc5262d69853b1196f74d38c7fc96fc6d7,7380183237494114.0,1.112288896232254e+16,0.007380183237494114,0.01112288896232254
2022-04-13 04:22,0.00600076485,1649823762,0x62ffdf3a91650e70038d890ce89a1df536e2e470caa3a7a98ad9fc4012b7f41d,0x59131602b9423fbc7c783f941e64f3d22709c400,3.122253487356334e+16,9588095148.0,0.03122253487356334,9.588095148e-09
2022-04-13 04:35,2.999518353,1649824536,0xa20067903165378fca11203436cce1b7942c982e7ed5618b7931463c975a1e27,0x8d0efe7db232fe95f9073d3a0abdb4b6bb7cc68e,1812473246754529.0,4813918114640304.0,0.001812473246754529,0.004813918114640304
2022-04-13 09:00,1.894688962,1649840448,0x625b3194a56a880e50aea61ddc1f7c5ab216f4119061213d39fa53a34e0401c4,0x207230e06e14d1fa94e703f4784f819667472247,1.757554513047331e+17,100.0,0.17575545130473308,1e-16
2022-04-13 09:28,377.048058075,1649842086,0x64b6777d4cc5eff92ec57b8b4729005d68ad0b58bad7a71171e8e603e540cfbe,0x7ea7d002852df120f7ae6194cf0a056903791688,9352168919165352.0,6319231906765057.0,0.009352168919165352,0.006319231906765057
