date,value_usd,timestamp,tx_hash,dst_address,balance_at_date,balance_today
2022-02-07 04:04,669.6003546375,1644206646,0x6dbcc55ed29940729b0863aa02d28c88256819125264292ce2a9bab42d10c00c,0x2ecd872798b9850baf21796521b5a33c341f7f89,545792226092325,545792226092325
2022-02-07 16:36,0.999171206,1644251778,0x7e14b9e195e88938f2b96ebb03138e5b2695a371929496ccfdba2c5b8a6ac6cd,0x039174bb81fa247fb9be25f1559c6612006a4779,0,60027270030000
2022-02-09 05:15,30.654698518049997,1644383748,0x057d56e8a95658d54728aa09eb912e20ac67d194ce631d48cb529a45cb73c04c,0x02dde656d513034d4819285137a368f140d5deb5,185842214586000,121616584366770
2022-02-09 23:24,50.0051272,1644449040,0x88a8414d11f2981a1ebff0859101687fe53d4b502f7d008fa5668f191c233b4a,0xdfda0825ec6a7163c9ce15d576225c3f5f663795,11859173778791254,726064277349000
2022-02-10 18:46,0.6183088058892,1644518772,0xe64ff1d7579293b07164efe2f40cc9127a23afae075df1b36e0caf818115cb1e,0xf7abcfa42bf7e7d43d3d53c665ded80fdafb5244,0,12483677104869434
2022-02-11 08:12,47.9106848906,1644567156,0xcdbf2a983580fbed1b496a6bbe7fee3a77c24aa7032d503b44949d8bb62dbeae,0x0775ea2a88db33038c4069e41dda8d963b64c2a8,2558633532454694429,52223603240628815
2022-02-12 09:50,14.156679891,1644659424,0x782cf7cca5937b44ac0b27cc2df03d417c8fc1a19abc30093b8a7afa1c876bd4,0x0cacc94621ef3cc70bfb5f1279a62369a91b1d83,147918034080299322,16763618044101584
2022-02-12 10:24,28.82022404,1644661470,0x5eea832212b4ca9b971ea786cb85aa61edbad058affe7f9c4e91125734539a0b,0xe68176a9d8a4323ea3fab649b30e00d0a6a87d15,67586120886052896,96324448633779167
2022-02-12 21:21,1.4156679891,1644700908,0x2229c6235a630192517e890c9f43f265922098c19c52f0fb9cbc6e5735faf247,0x0cacc94621ef3cc70bfb5f1279a62369a91b1d83,147918034080299322,16763618044101584
2022-02-12 21:57,61.998957532,1644703032,0x4b0b06f4dfc327235235b274d38b77fe6cdc584d1b81dc6bfb7a99bb90db7a2d,0xa50b87f8c860f79f2c38f39a0b5f1991ccbd2177,24863411807480974,41611370056660922
2022-02-13 12:11,0.4940859467376,1644754296,0x9a402a03cddd87c646d32b9a39a7b1978c3eef45a8f9808c908cee7493124fee,0x38d2dc6264cf993244d844be673536c029943558,12416134214315280,12416134214315280
2022-02-17 20:34,0.000773822380932,1645130088,0xfc58d30da517059364385495b7b3752107aff1b29e19be330f79b1a68b158ed9,0x7a18f907f5364e608a0cb73fed9f80fc5b5fead6,1051086316350830,45676379786003929
2022-02-18 16:07,1.208842478181,1645200474,0xcb8dfaed60014081214ab0343d8ce0e4e2b0fe6bab1ed8e727c3baa89ab0ba1a,0x43f8613ec4b2c8ba62c5525aa04f4dc9ea851838,294485128287374976,28994401594579378
2022-02-20 02:17,0.3636580589016,1645323468,0x528a76673b2ab97c977d6096ba59d728866837191dfaeb82ef71627491369c6c,0x42b0947cac26d20265bf74984b21a7ce6e6ea2ff,507938244471000,5464625055441603
2022-02-20 10:26,23.96405675312,1645352766,0x25fa60d360fd2e4d1c4d5ec42bd933525b296cefd336f8004d2fbd23489b1383,0x10a670eb7807e40c31e6caa2b5e3da5b25a7a433,39936105629005962,18673293565397939
2022-02-20 13:36,99.9335144,1645364178,0xde22c0feab2fdc956b1e50ccdd0bc40cf7d096bf50c0bc067b584e22073d2b4d,0x3c3028543c9e613f470a20aacd2c9f8018200b0c,75802826673014372,48939299052717071
2022-02-21 10:11,2.422736903,1645438314,0x7d40b8635fdf1378ea45e5bc4f912b6ca1ed83400401eb725400a96b25e4f57f,0x467e99717a0f54226454121e6e20dd1549b30d0e,0,1000000000000000
2022-02-21 11:41,5.00351812,1645443702,0xc86823f838e57701dad8c3fef4c786ec3707a1e439f1501fec2823efa02de741,0x3a514667ef4a3df8e7d8cc598788f47616e6ab54,57679086931928890,20110420348871000
2022-02-21 12:06,62705.809219806,1645445208,0x3921d310b5938c104244cfe5298e1bb98f14451931d16b0885e9ee5b4c1d7e7f,0x1fe9fd1156688699f4ca017e72ee0d9873f9d758,266842380885259910903,51556454758795445
2022-02-21 17:59,13.700613787399998,1645466370,0x49ad7b495c229c5b31a332991cef6af514b0704124a4087b72250eefa978e219,0x5dc4f6d286a16dcf35c90eb73b46f637619d842d,0,371871729429095552
2022-02-23 02:58,14.036505658500001,1645585122,0xc6a30684d61bc5ea2109ae9f99c16f1a6249a37b89dfcbb9cd55770fbbeca45d,0x56fe8c9ac032ccbf05c960c3bb2880ddb28b1c9e,0,0
2022-02-23 03:43,0.47908221580800003,1645587822,0xe5b73c823d0ffd791168a124cca6be5607eb04c41f9d4eab41447af5df9fd3b7,0x56fe8c9ac032ccbf05c960c3bb2880ddb28b1c9e,0,0
2022-02-23 05:07,0.21594624090000003,1645592874,0x2528d713901a3261d74a2860f72bb6158e3a371bbc42ed713b573a5862c7d2d3,0x56fe8c9ac032ccbf05c960c3bb2880ddb28b1c9e,0,0
2022-02-23 07:17,18.49175967408,1645600650,0xe3ba48782eb18e3ec721da570061dd6cec8c0c08de20f8130df53e92b39271ad,0x7da3c1cc343001edd65f5a7250e467ec4e5b75a1,149174507088934645,225579330723984453
2022-02-23 07:27,7.39572546048,1645601250,0xc6533f037de44470d2b6a2b61f93343ccd188c82631929bceea30dff1cbcf7c2,0xb9d9659c669fa1cd142200a4c134c38e90d6de4e,1218163130700756841,1426511119022296
2022-02-23 09:27,0.0373886120832,1645608420,0xb55949bf344bce18684207b7bbb409623ce2579e806a96f6142eca1150ecaff2,0xa0afe7ee23540565d19976833e27670c4dfce075,13657583325540499,279783436401000
2022-02-24 12:45,112.70084381252998,1645706736,0x4fe53887016921e70a5c408db2736c4751b94a46df4c126d5d0d36bbc41f0bf2,0xda0896d8bb33d943e58e6fddb46df73e3c8fbfd9,69522013122365714,452218294568373
2022-02-25 05:34,1139.99067366,1645767258,0xc69e2a92d9d7df52bce85607ff1c9198e9b1662d43a17240815730f8a286c939,0xc156789786a7875dab826b5b87c8530b06ddecf7,0,10000000000000000
2022-02-25 05:36,46.51382424868,1645767416,0x82dc2a80063edfd3ccf793b8dc435dcfe6dccfddbf598a693bedf7535c15d1c9,0x8334ebdf93d4953f924863606c621f60f529bf0a,100213680359872000,353257975843743
2022-02-26 06:20,99.9721711,1645856400,0x1ae4aac050287905d4831a854a2d64b79d940ed683b74488b7677e8b801c19ba,0x798abc1f8b93c557556b4a264c5fcaba19478b15,10000000000000000,9561965694244655
2022-02-27 04:58,12.4981679375,1645937880,0x954abc80b8f11ce2b36937892d91c065bcf62848a1ca412894ea3aae08d2840c,0xf983b129e95f67a2569942e5b0889f688cd73aa8,0,0
2022-02-27 08:36,0.06998974045,1645950984,0x4fd6bd5ac604c4944f8316e319564ff3ee034fd995eeed86f2aad3f7a07e011c,0xf983b129e95f67a2569942e5b0889f688cd73aa8,0,0
2022-02-28 20:48,1.99962832,1646081286,0x5f16575da568896295700fa77a09813f572b9155c676a6c3208db1c1b415ee53,0x111da5bd993636d82ada5788b10c9fb9af85fa30,19848075756813850,92573719896000
2022-03-01 09:59,0.5323356708436,1646128770,0x5312e8553e348cdf612ae252043b6ffd8551e04d617a2523844f55f16d26f425,0x467e99717a0f54226454121e6e20dd1549b30d0e,0,1000000000000000
2022-03-03 10:10,0.03079448853,1646302200,0x54b08e053dfff1dcd93cf66fb1f4928c32837d70e22605bd71b7ebf727930d08,0xe49d0d8cf01ea366d804cc84738a768f0b8b175e,1350505229938034,23097515016412250
2022-03-08 01:08,0.008962121764477,1646701716,0xb7b7c5574e78a81aa2ca4d068d4888eb15b830ca814e3650689078f3b3ed7055,0x2f804457822f8f7b62f170bde670ebfa74fc2835,6833640344354657,15243257313160417
2022-03-08 02:55,100.0449901,1646708112,0x4ecbc16d5322df31880d159400cf54011fecebe2b038e9ccbb279034a5540e16,0xc0d43a2333237acc53548f018cc142976691c81e,729041763420977441,1841997380178655
2022-03-08 03:59,10.00449901,1646711982,0x10815bb1e1153f86609d8906a78bda3cfde1d0fb85f1fc590bf5726fb47b5b88,0x7e7968272ec47f427a9af70e6dcd22190fa51e52,119019399615831710,141199670997000
2022-03-08 20:08,187.74922564706,1646770122,0xada805a0e09a8cda29af594ce2c24ade957b9b8d6bd5dbdc21d8a1f44d1cdc7c,0xf5c3a1daa8d58504cd89c3c72c7fafed4c86ca72,0,11102923759238786
2022-03-09 07:03,6700.664619798,1646809416,0x9ec9edcd0312d3b3e10c2c970f6fcfe4e8510a74b89347407b058f46e291a22a,0x6c72f0ac929283ead0cc2cce8b79f375b6110117,0,1004208712522165744
2022-03-09 07:04,0.2533798613,1646809488,0x7e68df8c80bc8ef3ee8a8b2210fc793a5ba5164b324407e1852cda7a1ccb4f10,0xcb4c43154353261fb8429533d2e055be24830b8f,0,0
2022-03-09 08:25,0.2533798613,1646814354,0xcfc22973d3c52c7bb9b15e8e4c9c58827f04a92660eae299a5c5225ca1e3e76c,0xc33c9ca506d6349fca2f716de0ae02d627ccb54e,0,0
2022-03-09 12:40,2.533798613,1646829606,0xc60b419e622f013f446e07b5c3f4f65a37ccaf921bf5b1d483b308a6d4272fcf,0xb1a05327cf43752539aa9c9459bb28a999de24cd,225563678551124333,24091687989679770
2022-03-09 13:00,2.533798613,1646830836,0x93f83701598d50c5db357bfbfa6a63c417a7a5cf5606dea778320b9b71de8251,0x79c11e86f5fa505da48f2a55f9f83c3b888e63ea,1596709205690045,1596709205690045
2022-03-09 20:36,54.007602119999994,1646858190,0xc9a88627c5b6de183b9260b528cb7f8f506bb687b74152e5be5a7bfb0bf23091,0x3b5b2d75a255dd99c4f9eee87b4277bb7cec33ef,153171130057433,257275278713540
2022-03-10 15:00,99.9341481,1646924424,0xb860cc1319329016a44b488b76537f4217c88e3e2099425ee1f832e8f66af93e,0xa26764596d0f4b73a88324b9bdba9e550517f2e3,69960037423422658,28482224574664276
