1	1640995542	0xf6b7ccd4685a215194c4220afcf8dc32f59ff1d0fee1fabc86036cff1652f3de	1025699	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xdd258ae96ebe867bdbe2ae72deb626207dcbdc26	95611650664242460
1	1640999265	0xf0c03bc9f3263dda08eaa4bf881f14b486d9d0aa9794d4b15c0c19453b0b4fd2	1029106	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x32ced2d723e44dfbdea3362f4901cd95f9b9f191	393782564457443048
1	1640999743	0x75344881430a3bd3e1dc60da74df81a87a06ddcf8bc973cb52a7d66c2be90690	1028224	0xbb0e17ef65f82ab018d8edd776e8dd940327b28b	0xba7c10167a03ab0a985800cbaf9b80b1f351fb47	3038474760000000000
1	1641000775	0xb6f365a8c9722b57be9f21e3adf671f8d846b12768d75765f6cfa740cc2da358	1028282	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xd0c7408fcd0ed7bcc9841881d6e44d0490d4303f	1000000000000000000
1	1641000874	0xe2c67aa2200e770507099be4a706b59dcb4e7ac2a1ece5eddbf76fcd99b5e4b9	946191	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x113b8b38947cf2c1bcb084347f8d3bb94445fd18	159381214285714285
1	1641001460	0x37e599ced2e574ad97d7e7c69553526fb79ec61d85980b442e73abd513a9f914	1025637	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x55466509f9e110dace2eb816d9596925aa33fc50	116832602073488545
1	1641001905	0xda165123becd834f116aa4e7855c914910bd1191dd35b8ebb13adf9a1398e6aa	1028738	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xa54f32ac4630379b9d9ac4e72bf74b6c3b6d8f0d	9125482032100838425
1	1641003967	0xe44a5b56a9d6361a3bb91bb97c8121a1ddf1c126b95462a887f7c8a1d4e27ae5	1014259	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x05015e5ba76a9d8281bc0db685713442d649be56	27288654250000000
1	1641005164	0x1534bca7cd6e1d93b6aa99e939101da6e0036f6c5f5899a599f1b41d3a2ffdf6	1027825	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xfa64ce83da357b607780faa4873cad31f09eeeec	170514786805555557
1	1641005360	0x2422be17bddcff415360f01bfd1b513b91a135e57a1de3f1c1803fb987118b7f	969196	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xb2df7fc067806fdb7208438b1658aa36ee86542d	50000000000000000
1	1641008515	0x8b94b9d8eb9f1dbedb240d4ed89c6760e7fafa0fe2683496f5cfd8f3bd87cfd4	1028905	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x2dd871402d9d8897a8824fdb51db7bd5c3d52375	49342633738370268
1	1641009389	0xc06c5a8b7508c7ffb7b947f0b45aa66a0730b52980a231fb98e93d1cbb4c0cd5	1026363	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xf3842e42f22e0ce8ae03f50aa2742a4c0c6acb4c	89982268518518518
1	1641009841	0x345d71845886ec0dab6b231b00c38896047589bdd0fb514de9722f538fc241fe	1026361	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xf3842e42f22e0ce8ae03f50aa2742a4c0c6acb4c	15400000000000000
1	1641010379	0xdcdc2f50ad9e2a94865f6bada509c424ebcd1fab6ae4b141cd6ddd37c23d9cf9	1027838	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xff8edcecd1bab0fba20ee4a953d85783ed52a875	50747500000000000
1	1641010774	0xa15fad56cf584fd2aa2ede2f13d5dbdfcd672834203cde0755122ed5c8c26804	1028496	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xe403b7fa61e06618deb0144685484fed99ce48fd	30531215277777776
1	1641011454	0x7258f271c50ce285298f5e91c35d2facb5b17819216bd22c683e9076da940007	1027554	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xbdf3fc0cd903023564509f7377578ec4412b9661	214364236111111111
1	1641012019	0x5f4a21fb795440b9f109b5daa913b5b87dc55ebc6d377275ab48dd7aa3ecda8a	1028981	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x0017b9d9b06f6f5b839a78c073926da06f880bc8	53650393518518518
1	1641013685	0xc0b7d14b9b629858d4d5854b6d5214ab30c38431ad5c322d3dace38416da1e07	1028767	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0x7dc60fae0e6105d7e77c877e2c86405040cd8e10	12966
1	1641019055	0x2ff21cfb27d146fae6901040771366c8376d70c60832bb7f42afe3a59cd1ad21	1001259	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x632216b92381e01a064bbb312b42438b191aebf4	1525167328814621929
1	1641019090	0x3f2a509b58be0fc89ecb0c747c621ba640bf68de55142f5184f914de081e57dc	1002918	0xbb0e17ef65f82ab018d8edd776e8dd940327b28b	0x632216b92381e01a064bbb312b42438b191aebf4	843552060000000000
1	1641019727	0xe1439c026acf30f6d6ac25977ad2dfd87b249c9ef349bb3b9776c28d3265e8a1	1027923	0xbb0e17ef65f82ab018d8edd776e8dd940327b28b	0x70fedb8c3cddc74f238dab098abf956a17936f39	5000000000000000000000
1	1641019962	0xb26de4572d84604cece1dc6397279d89309f7bceaf0712d2d3dce581a9662b92	1028472	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x602797bb75bb93ad1b9f49728dc65f8a3cb1c212	37367517746913580
1	1641020271	0xc5d3a184b392036b6ffbc91b185a286584d9d1d81326c6932110f3974f5bee87	1024247	0xbb0e17ef65f82ab018d8edd776e8dd940327b28b	0x4c62dbb35b49477257ac9f5bab8698bb3b97ec8b	3000000000000000000
1	1641020446	0x66d67712f0955617fc90cdbf8ba00863d8537c58f1727a359a9306af22d6b9d2	1027420	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xd19b0750c37f45aa8a9d80fffddee9173b8980ff	124547412422839504
1	1641020868	0x5a5c6723aaf5ae5145a5196f7e963c11e202ee4554038c91e04bf9711f40e29d	1027680	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0xc3093cebf2d274bd2f5c296eb8418e6872a36d9d	2740
1	1641021272	0x82586536f1a23ee691d00aca5506a63454ff5c0fea0d7c73882d2f63c6693893	1027361	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xb0b4d88ad5108e1b961dc2a817e2d52a9fdeed34	193000000000000000
1	1641022072	0xf96af4913701374702eef9c316f073252fb1d0bcc628035614fa603033923b59	1029212	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xd32f25dfa932b8064a81b8254e7997caebc85f97	3000000000000000000
1	1641022641	0x42215acfe14e2bf65f13e1dc5b939f651e92a7c5754f29ddabc921a67fd33de0	1027428	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x947866b9bcd03585fc0ac914d273826708c2571b	127973914272101618
1	1641023970	0xa0add49557d23658f6bac77edb7a332613457bfd0fa8d0ac36df339ed21d1496	110479	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xaabfcd69c5067975d4efaf4b17ef82d92e8fe29d	24478472222222220
1	1641025691	0xa48414ef6fe8fabbbc5a8e91690b2cda2201562e66bcab34e20f89e70afe3649	1028752	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	35336
1	1641025805	0xb6ed1e7afbe5f536b8e7b8c2571e49e478bc308e2cdb1abe58369322462ca631	506592	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	50000000000000000
1	1641025883	0x78d02b9bf041f17d61e08ad57bb2700ef84c6e32ba18dc8c08b23eaf5c7377c5	409309	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	30000000000000000
1	1641025920	0xd3d037de53e1e412d5a4673fea865829c678aec63bfd97b439434e5913603332	376218	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x9b69f334b7ee1afbf381b5b9ef3b3c9b7cb95bf3	20000000000000000
1	1641026569	0x60e31bd63a828a6aea34e444ec6a90a581a858a0b4f176eaf3f2674f4726bcd5	1028759	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0x97e886c5e2cbcdecfe38fd8c4bb16433654332e8	17428
1	1641029215	0x21f71e8491846350b9b3d2f9208806f0af5f842d83616208bba3e9fd1dbebf38	1023360	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x6466e3645414e79135e4b0b14a66777998d0ae38	30363839077608881
1	1641029260	0x7d2f210221954aa1fcfbbf7b722d0c673db08c83c2a8d1be60aa236a258e6371	1026707	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x8075dfafa165e7a9a7f6126f3c0988fa954f234c	58407500000000000
1	1641029757	0xf810e994897deb47c98d8096a90517deba30c05d7e01f5870d4de69188e5debd	1028907	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x54385873f36fff6c9b70547bdaa822e2f60564e5	315300344382374912
1	1641029988	0xc037a343f897986ba1e0043d9d21380b72d1a90de8954911827c9a4743857bc5	1028843	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x5a30af5fa0eabc4f36ddfc0dbe54a4236ef5ae4b	26835741735434985
1	1641030592	0x6d9e9300ae16de4aa9bccdf0de6bce0ad4fe6b2d2fc8c688aaaa8c5a5213a984	1021616	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xb74f0ca0e3f3b21520106ca10de3cfdeea282579	56370586250000000
1	1641030992	0x8fed5ca68cd347a96779a18608daf028fcf1a05c7d6a064b65738c10a136321e	1027303	0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25	0x6fff2d4fd751dd5a83b6a3a5c241c61530e30aea	4000
