1650811245	1658652534	0x66619fe90a04633cbdf1ddfc2dff595d097cac80f0fc74d706be642b7ebcb3db	6648936	1673117075	0x03f98ece290918b219334676987b283709298471250dd78aaa917687fd02cf17	3842	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xc271e8e809505b9e46c7e60e8ed56a9b9814a796	0xc271e8e809505b9e46c7e60e8ed56a9b9814a796	100000000000000000
1650811245	1659182436	0x04a446b6cd387efd495813ab4c6c291efc990d99884e59457c22b8bd877b203c	6648936	1672601759	0xe8e46f506d2f24fef772b1e64b43e717a57c997c145950eb35339e1a85c6c779	4416	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xa223c7692d7a80c98a94ce0f2ac19dfeb8fd47ca	0xa223c7692d7a80c98a94ce0f2ac19dfeb8fd47ca	110000000000000000
1650811245	1659261924	0x42f1b21e8e2d18f9e15ea0592e8aa06d9a8871371a4b45679b3a7b0ad515c92c	6648936	1672285247	0x6a70ee30d39bce41bec1a0bbea7cbbc9cd467e8bc35c39b0decce80b8d9bc7ec	4689	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0xc239876bdf21a9746b2da99622e323c53dd24740	0xc239876bdf21a9746b2da99622e323c53dd24740	650000000
1650811245	1659261996	0x34e9440d67c6877699cbcd6dbd85e1e8d473f7d57ffbe96f5277768bd1e5a244	6648936	1672285775	0x4287d44d327d87456dde4b239670d4bd2bcecf98a9679f568b9e653ea3488dd6	4690	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0x201b856fe2d5539cbd325cd2c491ca75e4dfa2e7	0x201b856fe2d5539cbd325cd2c491ca75e4dfa2e7	457000000
1650811245	1659262104	0xf48f6dd7577de452e9803b50292ffe07b2ca476ede30c0a02e63cbf80ef3f432	6648936	1672295867	0x4445e51270d99cf57510ae8a483e9be94d89ed827e7c052fdc4087171470b598	4691	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x07ac816d88643a7140cba1624980a0c5e12e7a18	0x07ac816d88643a7140cba1624980a0c5e12e7a18	378000000
1650811245	1659262374	0xfb6903abf45fd6da00b52b7fe4589cc9246c243a7e8c2f9324cd2548e32916e7	6648936	1672287407	0x00ec64ed8aefe43e7f5c62c26058dc36271e22d31cc1acd82181c2f890e7af25	4692	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x65b3626de3c01fd20ad06b34ceb8881b20e0514f	0x65b3626de3c01fd20ad06b34ceb8881b20e0514f	398000000
1650811245	1659263070	0xfb36058ada7f8b60c54320e13bb5fe6a75ba48486977a323544910ee494e33c6	6648936	1672227515	0x1a47d14ce89416b597da8c6962d01f4c85aa3952af13af66374df45535961009	4702	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0x0b1a1e1176b2aa3f9947c5648cd7ccda4adc172a	0x0b1a1e1176b2aa3f9947c5648cd7ccda4adc172a	600000000
1650811245	1659263106	0x8841b1718fd462556112c9712c285e3f85e9930aa0ab8543fe28fb1e82a5682b	6648936	1672233791	0xcd3f67bc72153570b0cb0499d72cb5b4b057074954bc9341eca462a63fb4bf11	4703	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0xdcdbd2b5ca6430b2456850cbd2c164413852381a	0xdcdbd2b5ca6430b2456850cbd2c164413852381a	480000000
1650811245	1659263154	0x3a7da6e844dd5b431311c68a3a878485ab81d84f44dec5e2a51da5039fb019d0	6648936	1672235291	0xa4eb3ba21b1027c53c90fc77f9852f96c0a7914a63f7c7a08be879f4589c650a	4704	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x16faf36b378bb424bbf56d76a1b009c727218fc5	0x16faf36b378bb424bbf56d76a1b009c727218fc5	360000000
1650811245	1659263178	0x9c40ec7a34b64ecd6e6d654047fd5f2e7a230fd50698e33a15cb45405f3f65da	6648936	1672301003	0x188139e02bdd9462a5c0c684c79b5f45fe186af03295807c6afa92e54bed0111	4705	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xcb211a172dcff6551d5a1cbffe8c544500a6a2f4	0xcb211a172dcff6551d5a1cbffe8c544500a6a2f4	420000000
1650811245	1659266712	0x7abd81d76ec6bae7ab133cf6d98587174e73c4a559149f986430ce131db3e302	6648936	1672299119	0x37d15f39975c5661e66036ad7174e5a7f7ca24478f28638f15bc21db8856d2bc	4719	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0xdd385b4680b27e356cc616146d13e5be590e03e0	0xdd385b4680b27e356cc616146d13e5be590e03e0	650000000
1650811245	1659266736	0xbc9b8f762ff3fef45e459a3bf04346d0721a36a61146132cac75f97ef7df1c70	6648936	1672300283	0x3b78ae4e30dafac8decf63ba717c19efd0aaf4055e6d508282dee49b10346117	4720	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xcf221dd92fa622a86603422941eedc1a0363c9b6	0xcf221dd92fa622a86603422941eedc1a0363c9b6	440000000
1650811245	1659266802	0x0e42d4385b2484136af8a71d763799736714c4016f608704ea157bdc44bb87c8	6648936	1672300715	0xd9a85822fcf3fe8223fd55bde2921f1feea125f15c19085ad87bce726b3f5e78	4721	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x9267dd3ef3cb82f5e2c1cfe70de16fbd33f32680	0x9267dd3ef3cb82f5e2c1cfe70de16fbd33f32680	345000000
1650811245	1659268374	0x65f3370385857d6805eddc35749fd95419a7aa11bb3d1becfcc87e1716708ef1	6648936	1672298387	0xee79b7d6f65ad7cddc84a43ed67bd9b1763d891bbd590619c7052fff891484a9	4727	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xf8a6a71d07eb75d7c2e81e94499d756bb15098d4	0xf8a6a71d07eb75d7c2e81e94499d756bb15098d4	353071314
1650811245	1659268452	0xc46fcd628635358ba4293765b78b64f2b3024a536b00bfa087f8436d1909c721	6648936	1672298183	0xfdf9edd59b74ef077ebfdfd25e3f91170ca6667716e34c4a16a5306a347a77d3	4728	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xb3c65f34f898eb03395c2003fdc2b37bb7d771e5	0xb3c65f34f898eb03395c2003fdc2b37bb7d771e5	398547943
1650811245	1659268560	0x5bb7ac7cf9265c5bb42b78529008358142c942b135afd479f1af8e796241568a	6648936	1672297247	0x19430e05c8e4916b82036b866ae90a712b248672230760d9c2eac180a4878245	4730	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0xf469890d1447e155037d41b36069032b89dd6bcf	0xf469890d1447e155037d41b36069032b89dd6bcf	375000000
1650811245	1659271620	0x3178e2f77d94477c2b58cdc7c81bbd75504ae3778dac32fe230065e461d73a40	6648936	1688633627	0x410b7d7bb292f7be1b238c1502cf87fb0a67edaadede0e0e3b34c695bcc06fb3	4748	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xc54f4a560609dbfee9c6f96597b861521802774a	0xc54f4a560609dbfee9c6f96597b861521802774a	996031000000000000
1650811245	1659306132	0x23653655af94791ea4f5d989d7024142264691e5e45ae9e00164946de6e859c6	6648936	1671646715	0x7f6019d7ad92a9f56734fab84fc9415d6b09a698b7bc0e12ae622481d1676e45	4883	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x18398b19a438ec73845e417298055b1599212039	0x18398b19a438ec73845e417298055b1599212039	2155364369
1650811245	1659333270	0xe8255bd5b8bbdf9c978f6b6873ca30c507878d666aa2576b9624959b9e6aad4a	6648936	1671758399	0xae440ae4c28f8187f643da3b48d1e4d250b9234bafe3eb32bb4a79ee72064105	4936	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x6957d2139d29e7db7913ac21e813f2a561e47ac8	0x6957d2139d29e7db7913ac21e813f2a561e47ac8	3000000000000000000
1650811245	1659345720	0xdb63748cb39e0ec3c0d3dd1585fd58a6f4a1cbbe2b0689343dd1a44d21da1a57	6648936	1691713115	0xeeb5fde0c76829592b9ce487308f96f9b59fa7529a07ebea0da310777269351b	4973	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x604b4ff20f8adbb6e26a5593663949fe5d0a9f8a	0x604b4ff20f8adbb6e26a5593663949fe5d0a9f8a	10000000000000000
1650811245	1659348366	0xd77d31811c9ed159ae17dc31b8975ba3a759aa7af4779fefb4a84cbc934fb530	6648936	1671682583	0x78de179fbe74640592d56c7f4b3c0b5b0d679243f3252f6ac72c5e8f80926d3e	4984	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x1802461373046ccd1726eeff1a1da6c63b2b2acb	0x1802461373046ccd1726eeff1a1da6c63b2b2acb	510000000000000000
1650811245	1659348390	0x0b3f7d22dcf594b6c4145fc7ad60877cb9d8c9ea1b2706c2d7a6d5159d93082b	6648936	1671682787	0x24ad3d6fcc1ae006e337d72921775823470b5ffdedfe3ee95304b5afbdb6b10a	4986	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x49181a7dc4e917a4f18ca0ac949ca06fb0888996	0x49181a7dc4e917a4f18ca0ac949ca06fb0888996	520000000000000000
1650811245	1659353454	0xcf471f72cfd1d8a5bb1135665e28a2d11c0fa63c562ff33b6d5369e9aa82f97a	6648936	1671773627	0xf55b60d70ec820659d2ac7b2d2f65c4ceb2e3b782fd5916dea4a5f07c58e81f5	4999	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x72858dea0e24141e94c0d4df5b178b3c3adeb4bb	0x72858dea0e24141e94c0d4df5b178b3c3adeb4bb	978000000000000000
1650811245	1659364230	0x1f92ad991edc71873fb690eabc097fd79e81ca5f1cedce292dd8fe69eb585694	6648936	1671708443	0x1866e11e7c5f537aaa179df2a683d61dad351c1dd73d0b050bbab1cafb600894	5035	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x2089749d85924ea1a9a06edc1b0d2b5583b25dfe	0x2089749d85924ea1a9a06edc1b0d2b5583b25dfe	1037216886
1650811245	1659364854	0x2e5328d4860fd427d976039200d52bb3f99e44bae2924568f0e5871b217c90b3	6648936	1671679571	0x8a9af1cd34abb08c31e7d12c07dc1c9ceb66724c69e4c48e26cc79c28de4a4e8	5036	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xbc41695cfb12227a729c450b87265fea9f2c2d1e	0xbc41695cfb12227a729c450b87265fea9f2c2d1e	90364000000000000
1650811245	1659375510	0x0f5c581ac06e1d6c3e8b793640064b64fbae487c85e12d41dd51a40d2ba6d42b	6648936	1671755831	0x612e669100bd5b51cf2ad35bb4f02f679c9dd81840f1ed86e88ee8fd4b62cf3b	5062	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xd945290b5bad30dcfd118a48390b754f5f1f29c3	0xd945290b5bad30dcfd118a48390b754f5f1f29c3	1037042512
