1650811245	1644206646	0x6dbcc55ed29940729b0863aa02d28c88256819125264292ce2a9bab42d10c00c	644	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x2ecd872798b9850baf21796521b5a33c341f7f89	0x2ecd872798b9850baf21796521b5a33c341f7f89	214500000000000000
1650811245	1644251778	0x7e14b9e195e88938f2b96ebb03138e5b2695a371929496ccfdba2c5b8a6ac6cd	647	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x039174bb81fa247fb9be25f1559c6612006a4779	0x039174bb81fa247fb9be25f1559c6612006a4779	1000000
1650811245	1644383748	0x057d56e8a95658d54728aa09eb912e20ac67d194ce631d48cb529a45cb73c04c	659	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0x02dde656d513034d4819285137a368f140d5deb5	0x02dde656d513034d4819285137a368f140d5deb5	9987000000000000
1650811245	1644449040	0x88a8414d11f2981a1ebff0859101687fe53d4b502f7d008fa5668f191c233b4a	662	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xdfda0825ec6a7163c9ce15d576225c3f5f663795	0xdfda0825ec6a7163c9ce15d576225c3f5f663795	50000000
1650811245	1644518772	0xe64ff1d7579293b07164efe2f40cc9127a23afae075df1b36e0caf818115cb1e	669	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xf7abcfa42bf7e7d43d3d53c665ded80fdafb5244	0xf7abcfa42bf7e7d43d3d53c665ded80fdafb5244	618700
1650811245	1644567156	0xcdbf2a983580fbed1b496a6bbe7fee3a77c24aa7032d503b44949d8bb62dbeae	674	0xacc15dc74880c9944775448304b263d191c6077f	0xba8d75baccc4d5c4bd814fde69267213052ea663	0x0775ea2a88db33038c4069e41dda8d963b64c2a8	0x0775ea2a88db33038c4069e41dda8d963b64c2a8	9800000000000000000
1650811245	1644659424	0x782cf7cca5937b44ac0b27cc2df03d417c8fc1a19abc30093b8a7afa1c876bd4	682	0xacc15dc74880c9944775448304b263d191c6077f	0xba8d75baccc4d5c4bd814fde69267213052ea663	0x0cacc94621ef3cc70bfb5f1279a62369a91b1d83	0x0cacc94621ef3cc70bfb5f1279a62369a91b1d83	3000000000000000000
1650811245	1644661470	0x5eea832212b4ca9b971ea786cb85aa61edbad058affe7f9c4e91125734539a0b	683	0x30d2a9f5fdf90ace8c17952cbb4ee48a55d916a7	0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2	0xe68176a9d8a4323ea3fab649b30e00d0a6a87d15	0xe68176a9d8a4323ea3fab649b30e00d0a6a87d15	10000000000000000
1650811245	1644700908	0x2229c6235a630192517e890c9f43f265922098c19c52f0fb9cbc6e5735faf247	686	0xacc15dc74880c9944775448304b263d191c6077f	0xba8d75baccc4d5c4bd814fde69267213052ea663	0x0cacc94621ef3cc70bfb5f1279a62369a91b1d83	0x0cacc94621ef3cc70bfb5f1279a62369a91b1d83	300000000000000000
1650811245	1644703032	0x4b0b06f4dfc327235235b274d38b77fe6cdc584d1b81dc6bfb7a99bb90db7a2d	688	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0xa50b87f8c860f79f2c38f39a0b5f1991ccbd2177	0xa50b87f8c860f79f2c38f39a0b5f1991ccbd2177	62000000
1650811245	1644754296	0x9a402a03cddd87c646d32b9a39a7b1978c3eef45a8f9808c908cee7493124fee	694	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x38d2dc6264cf993244d844be673536c029943558	0x38d2dc6264cf993244d844be673536c029943558	494400
1650811245	1645130088	0xfc58d30da517059364385495b7b3752107aff1b29e19be330f79b1a68b158ed9	721	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x7a18f907f5364e608a0cb73fed9f80fc5b5fead6	0x7a18f907f5364e608a0cb73fed9f80fc5b5fead6	774
1650811245	1645200474	0xcb8dfaed60014081214ab0343d8ce0e4e2b0fe6bab1ed8e727c3baa89ab0ba1a	727	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x43f8613ec4b2c8ba62c5525aa04f4dc9ea851838	0x43f8613ec4b2c8ba62c5525aa04f4dc9ea851838	1209000
1650811245	1645323468	0x528a76673b2ab97c977d6096ba59d728866837191dfaeb82ef71627491369c6c	733	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x42b0947cac26d20265bf74984b21a7ce6e6ea2ff	0x42b0947cac26d20265bf74984b21a7ce6e6ea2ff	363900
1650811245	1645352766	0x25fa60d360fd2e4d1c4d5ec42bd933525b296cefd336f8004d2fbd23489b1383	736	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x10a670eb7807e40c31e6caa2b5e3da5b25a7a433	0x10a670eb7807e40c31e6caa2b5e3da5b25a7a433	23980000
1650811245	1645364178	0xde22c0feab2fdc956b1e50ccdd0bc40cf7d096bf50c0bc067b584e22073d2b4d	741	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x3c3028543c9e613f470a20aacd2c9f8018200b0c	0x3c3028543c9e613f470a20aacd2c9f8018200b0c	100000000
1650811245	1645438314	0x7d40b8635fdf1378ea45e5bc4f912b6ca1ed83400401eb725400a96b25e4f57f	763	0xacc15dc74880c9944775448304b263d191c6077f	0xba8d75baccc4d5c4bd814fde69267213052ea663	0x467e99717a0f54226454121e6e20dd1549b30d0e	0x467e99717a0f54226454121e6e20dd1549b30d0e	1000000000000000000
1650811245	1645443702	0xc86823f838e57701dad8c3fef4c786ec3707a1e439f1501fec2823efa02de741	765	0x8e70cd5b4ff3f62659049e74b6649c6603a0e594	0xdac17f958d2ee523a2206206994597c13d831ec7	0x3a514667ef4a3df8e7d8cc598788f47616e6ab54	0x3a514667ef4a3df8e7d8cc598788f47616e6ab54	5000000
1650811245	1645445208	0x3921d310b5938c104244cfe5298e1bb98f14451931d16b0885e9ee5b4c1d7e7f	766	0x8f552a71efe5eefc207bf75485b356a0b3f01ec9	0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48	0x1fe9fd1156688699f4ca017e72ee0d9873f9d758	0x1fe9fd1156688699f4ca017e72ee0d9873f9d758	62703000000
